census_id,name,address,city,county,cad_account,units,year_built,sponsor,private_partner_owner,species,statute,tier,traveling,in_target_set,appraised_value,exemption_status,first_exempt_year,kill_regime,kill_date,captured_9_1_2025,recent_capital_event,litigation,confidence,gaps_n,kill_basis
TX-63-1418664,,,Spring,Harris,,,,Houston Housing Authority,Trammell Crow Residential,HA,Ch.392,3,no,True,,,,HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,False,,No tax-structure litigation found (political/journalistic pressure drove 2025 halt of new deals),seed,3,"No geographic self-destruct under Ch.392 §392.005; HB21/HB2071 do not reach housing-authority exemptions. Unwind vectors: ultra vires challenge, §392.005(c) affordability-condition enforcement, or litigation — event-driven, no statutory date. HHA halted new deals in 2025 (political/journalistic pressure)."
TX-63-2405,,,Cypress,Harris,,,,Houston Housing Authority,,HA,Ch.392,3,no,True,,,,HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,False,,No tax-structure litigation found (political/journalistic pressure drove 2025 halt of new deals),seed,3,"No geographic self-destruct under Ch.392 §392.005; HB21/HB2071 do not reach housing-authority exemptions. Unwind vectors: ultra vires challenge, §392.005(c) affordability-condition enforcement, or litigation — event-driven, no statutory date. HHA halted new deals in 2025 (political/journalistic pressure)."
TX-63-1159,BAYOU PARK,4400 MEMORIAL DR,Houston,Harris,1315820010001,688,1971,La Villa Housing Finance Corporation,Nitya Capital,HFC,Ch.394,1,yes,True,71644005.0,,,HB21 §13(i),2027-01-01,True,,Fort Worth temporary-order effort; Bexar AD suit; TWHC coalition,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-3956,LEGACY AT WESTCHASE,10070 WESTPARK DR,Houston,Harris,1088570000002,324,1977,La Villa Housing Finance Corporation,Nitya Capital,HFC,Ch.394,1,yes,True,30077057.0,,,HB21 §13(i),2027-01-01,True,,Fort Worth temporary-order effort; Bexar AD suit; TWHC coalition,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-4688,PROVIDENCE AT CHAMPIONS,5100 FM 1960 RD W,Houston,Harris,1131680000010,288,1979,La Villa Housing Finance Corporation,Nitya Capital,HFC,Ch.394,1,yes,True,19956294.0,,,HB21 §13(i),2027-01-01,True,,Fort Worth temporary-order effort; Bexar AD suit; TWHC coalition,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-62-3419,,,Kingwood,Harris,,,2007,La Villa Housing Finance Corporation,Viking Capital,HFC,Ch.394,1,yes,True,,,,HB21 §13(i),2027-01-01,True,,Fort Worth temporary-order effort; Bexar AD suit; TWHC coalition,seed,3,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-3828,VILLAGE AT BELLAIRE,5454 NEWCASTLE DR,Houston,Harris,1170290000001,580,1990,Maverick County Housing Finance Corporation,Magma Equities,HFC,Ch.394,1,yes,True,76500000.0,,,HB21 §13(i),2027-01-01,True,,"Missouri City v. Maverick County HFC (Fort Bend 268th, TRO); Fort Worth effort; Bexar AD suit; TWHC coalition",single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-2840,VILLAS AT HERMANN PARK,6301 ALMEDA RD,Houston,Harris,1202420010001,320,2000,Maverick County Housing Finance Corporation,29th Street Capital,HFC,Ch.394,1,yes,True,56518927.0,,,HB21 §13(i),2027-01-01,True,"The 01/22 sale price is unconfirmed, but believed to be reasonably representative of the transfer.    In 01/25 the property was recapitalized with undisclosed sale that added Maverick County Housing Finance Corporation to the ownership group.","Missouri City v. Maverick County HFC (Fort Bend 268th, TRO); Fort Worth effort; Bexar AD suit; TWHC coalition",single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-393758,HIGHBANK,8877 FRANKWAY DR,Houston,Harris,1300660010001,284,2017,Maverick County Housing Finance Corporation,29th Street Capital,HFC,Ch.394,1,yes,True,53302049.0,,,HB21 §13(i),2027-01-01,True,,"Missouri City v. Maverick County HFC (Fort Bend 268th, TRO); Fort Worth effort; Bexar AD suit; TWHC coalition",single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-2651,VISTA AT WESTCHASE APARTMENTS,3431 WALNUT BEND LN,Houston,Harris,1146170000005,240,1980,Maverick County Housing Finance Corporation,Joint venture of Matt Picheny,HFC,Ch.394,1,yes,True,6969600.0,,,HB21 §13(i),2027-01-01,True,,"Missouri City v. Maverick County HFC (Fort Bend 268th, TRO); Fort Worth effort; Bexar AD suit; TWHC coalition",single-source,3,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-62-2985,TOWNSHIP APARTMENTS,411 S BENDER AVE,Humble,Harris,"0410510010024, 0410510010793",300,1974,Pecos Housing Finance Corporation,7C Equity Group,HFC,Ch.394,1,yes,True,26727168.0,,,HB21 §13(i),2027-01-01,True,"In 03/25 the property was recapitalized with an undisclosed sale that added Pecos Housing Authority to the ownership group.    The 08/22 sale price is unconfirmed, but believed to be reasonably representative of the transfer.",Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,5,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-4046,"LIFE AT JACKSON SQUARE, THE  [NOB HILL]",5410 N BRAESWOOD BLVD,Houston,Harris,"0410880000003, 0410880000050, 0410880000051",1326,1967,Pecos Housing Finance Corporation,Olive Tree Holdings,HFC,Ch.394,1,yes,True,101204487.0,,,HB21 §13(i),2027-01-01,True,"In 03/25 the property was recapitalized with an undisclosed sale that added Pecos Housing Authority to the ownership group.    The 03/22 sale price is unconfirmed, but believed to be reasonably representative of the transfer.",Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,5,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-4079,BRIAR FOREST LOFTS,13202 BRIAR FOREST DR,Houston,Harris,1289540010001,352,2008,Pecos Housing Finance Corporation,,HFC,Ch.394,1,yes,True,47900000.0,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-2940,THE FUSE AT PARK ROW,14220 PARK ROW DR,Houston,Harris,1190630000001,318,1998,Pecos Housing Finance Corporation,,HFC,Ch.394,1,yes,True,41000000.0,,,HB21 §13(i),2027-01-01,True,"In 03/25 the property was recapitalized with an unrecorded sale that added Pecos Housing Authority to the ownership group.    The 07/22 sale price is unconfirmed, but believed to be reasonably representative of the transfer.",Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-2512,ENCLAVE CYPRESS APARTMENTS (PLACE  AT CYPRESS PARK,1822 BARKER CYPRESS RD,Houston,Harris,0060900030015,384,1983,Pecos Housing Finance Corporation,MC Companies,HFC,Ch.394,1,yes,True,38730282.0,,,HB21 §13(i),2027-01-01,True,"In 03/25 the property was recapitalized with an unrecorded sale that added Pecos Housing Authority to the ownership group.    The 09/21 sale price is unconfirmed, but believed to be reasonably representative of the transfer.",Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-2539,THE ARGYLE APARTMENTS,1335 SILVERADO DR,Houston,Harris,1184830000001,344,1978,Pecos Housing Finance Corporation,S2 Capital,HFC,Ch.394,1,yes,True,32841926.0,,,HB21 §13(i),2027-01-01,True,In 04/25 the property was recapitalized with an unrecorded sale that added Pecos Housing Authority to the ownership group.    The 06/22 sale price is undisclosed.,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-2404,ESTATES AT CYPRESS  [POINT AT CYPRESS WOODS],11800 GRANT RD,Cypress,Harris,0440160000040,530,1983,Pecos Housing Finance Corporation,,HFC,Ch.394,1,yes,True,52900000.0,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-4053,HOLLISTER PLACE,6565 HOLLISTER RD,Houston,Harris,1189170000001,260,1997,Pecos Housing Finance Corporation,,HFC,Ch.394,1,yes,True,32589009.0,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-62-2327,WATERMARK AT BAYTOWN APARTMENTS,2700 WARD RD,Baytown,Harris,0410250010275,290,1972,Pecos Housing Finance Corporation,,HFC,Ch.394,1,yes,True,2080295.0,,,HB21 §13(i),2027-01-01,True,"In 02/25 the property was recapitalized with an undisclosed sale that added Pecos Housing Authority to the ownership group.    The 02/16 sale price is unconfirmed, but believed to be reasonably representative of the transfer.",Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-62-3511,PARAMOUNT APARTMENTS (THE PLACE AT BARKER CYPRESS),1800 BARKER CYPRESS RD,Houston,Harris,1160640000001,264,1991,Pecos Housing Finance Corporation,MC Companies,HFC,Ch.394,1,yes,True,29615481.0,,,HB21 §13(i),2027-01-01,True,"In 02/25 the property was recapitalized with an unrecorded sale that added Pecos Housing Authority to the ownership group    The 11/13 sale price is unconfirmed, but believed to be reasonably representative of the transfer.",Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-62-3875,AVAYA STEEPLECHASE   [LANDINGS AT STEEPLECHASE],9001 JONES RD,Houston,Harris,1152910000003,290,1982,Pecos Housing Finance Corporation,CEP Multifamily,HFC,Ch.394,1,yes,True,28349523.0,,,HB21 §13(i),2027-01-01,True,"In 03/25 the property was recapitalized with an unrecorded sale that added Pecos Housing Authority to the ownership group.    A loan in the amount of $4,680,000, held by Fannie Mae was foreclosed on 08/07/2012.",Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-7604,Sterling Point Apartments,6550 HILLCROFT ST,Houston,Harris,0915120000002,921,1978,Pecos Housing Finance Corporation,,HFC,Ch.394,1,yes,True,55124704.0,,,HB21 §13(i),2027-01-01,True,"In 02/25 the property was recapitalized with an unrecorded sale that added Pecos Housing Authority to the ownership group.    On 07/16/2012 Eureka Holdings purchased the 921 unit Sterling Point Apartments for $20,800,000 from U.S. Bank - REO, and on 01/31/2013 purchased the 258 unit Milagro Apartments for an undisclosed amount from Wellington D. Yu, then subsequently merged the two properties.",Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,cross-validated,3,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-2762,HOLLYVIEW,5555 HOLLY VIEW DR,Houston,Harris,1140480000003,324,1981,Pecos Housing Finance Corporation,7C Equity Group,HFC,Ch.394,1,yes,True,26778775.0,,,HB21 §13(i),2027-01-01,True,In 05/25 the property was recapitalized with an unrecorded sale that added Pecos Housing Authority to the ownership group.,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-1618000,BROADMEAD AT THE MED,2801 BROADMEAD DR,Houston,Harris,0440890000002,235,1979,Pecos Housing Finance Corporation,,HFC,Ch.394,1,yes,True,24350727.0,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-3602,RESIDENCES 2727,2727 ELMSIDE DR,Houston,Harris,1101420000027,171,1994,Pecos Housing Finance Corporation,,HFC,Ch.394,1,yes,True,23201514.0,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-3968,REDSTONE VISTA APARTMENTS,22715 IMPERIAL VALLEY DR,Houston,Harris,1143120000016,274,1982,Pecos Housing Finance Corporation,Next Investments,HFC,Ch.394,1,yes,True,17431573.0,,,HB21 §13(i),2027-01-01,True,"In 01/25 the property was recapitalized with an unrecorded sale that added Pecos Housing Authority to the ownership group.    The 03/21 sale price is unconfirmed, but believed to be reasonably representative of the transfer.",Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-3422,RANCH AT CHAMPIONS  (CHAMPIONS WOODS),6830 CHAMPIONS PLAZA DR,Houston,Harris,1152820010002,186,1983,Pecos Housing Finance Corporation,Olive Tree Holdings,HFC,Ch.394,1,yes,True,15389303.0,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-2691,STERLING POINTII,6500 DUNLAP ST,Houston,Harris,0915120000001,258,1978,Pecos Housing Finance Corporation,REEP Equity,HFC,Ch.394,1,yes,True,14619580.0,,,HB21 §13(i),2027-01-01,True,"In 04/25 the property was recapitalized with an unrecorded sale that added Pecos Housing Authority to the ownership group.    The 05/21 sale price is unconfirmed, but believed to be reasonably representative of the transfer.",Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-3426,51 TEN TOWNHOMES,5110 AZALEA TRACE DR,Houston,Harris,1155540000006,256,1984,Pecos Housing Finance Corporation,REEP Equity,HFC,Ch.394,1,yes,True,14169736.0,,,HB21 §13(i),2027-01-01,True,"In 04/25 the property was recapitalized with an undisclosed sale that added Pecos Housing Authority to the ownership group.    The 06/22 sale price is unconfirmed, but believed to be reasonably representative of the transfer.",Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-769531,ROLLINGWOOD,670 MAXEY RD,Houston,Harris,0432110000031,211,1972,Pecos Housing Finance Corporation,REEP Equity,HFC,Ch.394,1,yes,True,11910618.0,,,HB21 §13(i),2027-01-01,True,In 04/25 the property was recapitalized with an unrecorded sale that added Pecos Housing Authority to the ownership group.    The 04/22 sale was an undisclosed portfolio transaction incorporating the 90 unit Avenue M at 1620 Oaktree Apartments and the 75 unit Avenue M at 1720 Crestdale Apartments.,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-1533925,AVENUE M AT 1620 OAK TREE,1620 OAK TREE DR,Houston,Harris,0670450130001,90,2021,Pecos Housing Finance Corporation,REEP Equity,HFC,Ch.394,1,yes,True,11152055.0,,,HB21 §13(i),2027-01-01,True,In 04/25 the property was recapitalized with an unrecorded sale that added Pecos Housing Authority to the ownership group.    The 04/22 sale was an undisclosed portfolio transaction incorporating the 90 unit Avenue M at 1620 Oaktree Apartments and the 75 unit Avenue M at 1720 Crestdale Apartments.,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-62-563,AVENUE M APARTMENTS,1720 CRESTDALE DR,Houston,Harris,0670450120001,75,2020,Pecos Housing Finance Corporation,S2 Capital,HFC,Ch.394,1,yes,True,10569630.0,,,HB21 §13(i),2027-01-01,True,In 04/25 the property was recapitalized with an unrecorded sale that added Pecos Housing Authority to the ownership group.    The 07/22 sale was an undisclosed portfolio transaction incorporating 11 properties in Texas.,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-2997,CIMARRON  PARKWAY  APARTMENTS,22022 CIMARRON PKY,Katy,Harris,0431360000012,272,1983,Pecos Housing Finance Corporation,S2 Capital,HFC,Ch.394,1,yes,True,28932886.0,,,HB21 §13(i),2027-01-01,True,In 04/25 the property was recapitalized with an unrecorded sale that added Pecos Housing Authority to the ownership group.    The 07/22 sale was an undisclosed portfolio transaction incorporating 11 properties in Texas.,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-3356,DONOVAN VILLAGE,601 W DONOVAN ST,Houston,Harris,0410500030210,78,1965,Pecos Housing Finance Corporation,S2 Capital,HFC,Ch.394,1,yes,True,6360920.0,,,HB21 §13(i),2027-01-01,True,In 04/25 the property was recapitalized with an unrecorded sale that added Pecos Housing Authority to the ownership group.    The 07/22 sale was an undisclosed portfolio transaction incorporating 11 properties in Texas.,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-62-3376,STATION,4411 FULTON ST,Houston,Harris,0503360000001,60,1951,Pecos Housing Finance Corporation,TriArc Real Estate Partners,HFC,Ch.394,1,yes,True,4259107.0,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-2765,LEGACY AT CYPRESS,11111 GRANT RD,Cypress,Harris,1204450010001,422,1999,Pecos Housing Finance Corporation,TriArc Real Estate Partners,HFC,Ch.394,1,yes,True,,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,5,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-3331,SHENANDOAH WOODS  APARTMENTS,4250 W 34TH ST,Houston,Harris,0432050010030,232,1977,Pecos Housing Finance Corporation,Manish Jain,HFC,Ch.394,1,yes,True,3791593.0,,,HB21 §13(i),2027-01-01,True,"In 04/25 the property was recapitalized with an unrecorded sale that added Pecos Housing Authority to the ownership group.    The 08/22 sale price is unconfirmed, but believed to be reasonably representative of the transfer.",Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-4066,ASPENWOOD APARTMENTS,2121 PECH RD,Houston,Harris,0731710060001,208,1970,Pecos Housing Finance Corporation,,HFC,Ch.394,1,yes,True,1304620.0,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-1562762,THE MELROSE,712 PINEMONT DR,Houston,Harris,0410500030295,88,1972,Pecos Housing Finance Corporation,TriArc Real Estate Partners,HFC,Ch.394,1,yes,True,,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,5,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-62-3993,CANDLELIGHT ESTATES,818 PINEMONT DR,Houston,Harris,0410500030677,68,1972,Pecos Housing Finance Corporation,Zeus Equity Group,HFC,Ch.394,1,yes,True,,,,HB21 §13(i),2027-01-01,True,"In 03/25 the property was recapitalized with an unrecorded sale that added Pecos Housing Authority to the ownership group.    The 01/19 sale price is unconfirmed, but believed to be reasonably representative of the transfer.",Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,5,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-3280,BRIDGEWATER,1110 GRAHAM DR,Tomball,Harris,0430440000033,206,1979,Pecos Housing Finance Corporation,Partnership of Tranquility Capital,HFC,Ch.394,1,yes,True,22393342.0,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-389916,TESSA AT KATY,150 COBIA DR,Katy,Harris,1346160110001,329,2019,Pleasanton Housing Finance Corporation,Brick Street Capital,HFC,Ch.394,1,yes,True,12299612.0,,,HB21 §13(i),2027-01-01,True,,15-25-00110/-00111-CV (appeals abandoned; TIs stand); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending,single-source,3,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
